date,AAPL,MSFT,NVDA,JPM,XOM,TLT,GLD
2020-02-28,-0.004722187289804837,-0.01427763363645127,-0.02026283534412257,0.016330033974338715,0.0009690469265782993,-0.012035639927573567,-0.00012818094996441896
2020-03-02,0.023156478955310283,0.0013718211336131486,0.023400679934582,0.008417872667678787,-0.013965327472318226,-0.006578713954562294,0.0036388137572956987
2020-03-03,-0.013359189842759753,-0.026123991077603954,-0.009781170155142958,-0.004048356882988654,5.722373428402973e-05,0.004167862883077733,-0.016246953324298083
2020-03-04,-0.0006426910451461611,-0.0025131073783193473,0.011532757054687887,-0.01060080810046642,-0.01078174721266467,0.005708409852353043,-0.003811896696823284
2020-03-05,0.036465433013859926,0.01878675596253611,0.04494265878719833,-0.032772255961339355,-0.019601423730920303,-0.010190750044075443,-0.012124240695206696
2020-03-06,-0.0057587352033450015,-0.018410038318131476,-0.015444359563926133,-0.020463475985461714,0.0004927374025415537,0.010063103400293288,0.0076442641997304705
2020-03-09,0.02254946389091842,0.018358710768298342,0.0168312726003758,0.020122048046292865,0.012623147910640575,0.006055179074388231,0.004942718546812001
2020-03-10,0.016498721592083366,0.02931672283611986,-0.0006905238383775753,0.010792043625695467,0.013140827851402512,0.00815253986330295,0.012860240284413082
2020-03-11,-0.006480712465221826,0.009360216907626428,0.0027841614389996243,-0.01019930613546331,-0.04194308393937039,-0.002414810268088843,-0.0026486023434304346
2020-03-12,-0.00018988081462631488,-0.0025291214481743245,0.021598809083313384,-0.009767285190667713,0.007279186985899699,-0.011213160709442779,-0.01369717608659038
2020-03-13,-0.01878520522398326,-0.004830342886720696,-0.026283937988948656,-0.002332911063841139,-0.0025903501732330017,0.0003498904085189735,-0.0017614387474780184
2020-03-16,-0.016447647095641515,-0.028512877964383846,0.013184337964392043,0.0007490167924448883,-0.04680735232248951,0.011470242850482315,0.0012154497492622245
2020-03-17,-0.04180610044421814,-0.023881221835397995,-0.07909208330771647,-0.03568199741923698,-0.005303533562137551,0.022808751848678116,0.02209246763273456
2020-03-18,-0.013757831389959375,0.0016852428615488136,-0.0008419127626938741,0.025472948750966423,-0.028146416892147072,0.006150208698416752,-0.0033269464633659145
2020-03-19,0.045520534886390365,0.023243521990888263,0.053373639151408914,0.014788198156343864,-0.03334617505671948,0.009755984571764806,0.012687879629266468
2020-03-20,-0.030090541473433527,-0.019127802501159558,-0.05371888722617009,-0.008235015906077076,0.02273138934625295,0.008290195792295875,-0.004248374754117784
2020-03-23,0.005414861714933714,0.018590056779937848,0.03746268384191647,0.021199062082041108,0.01605019026879409,-0.01920328122476781,0.006673321877701362
2020-03-24,-0.02831504035455016,-0.044257330711276174,-0.021322973107169293,-0.025637164021501357,-0.016069027305635933,0.007355739672398342,-0.0013799159545301329
2020-03-25,-0.0321099867105522,-0.05024197908488068,-0.037071065647643446,-0.049984266663809854,-0.059424670781767254,-0.004179429926676468,0.0008512422026755195
2020-03-26,-0.0031440918940552976,0.005354257434973779,-0.010878336566585513,-0.0506571350764792,-0.01366960554158779,0.026641584168155694,0.011098972308944709
2020-03-27,-0.011612594306639409,-0.002881413374087744,-0.06481148359914858,-0.005134469142964756,-0.03814821830624781,0.01794103585589865,0.007018705068982299
2020-03-30,0.010097435169738395,0.004718291279126368,-0.0314047354341098,0.016453583458359598,0.04415661384358243,-0.012504714316206816,0.005009423028734421
2020-03-31,0.001889007218213601,-0.005434873862881206,0.012611699842659784,0.02484370199629591,0.02729361068639031,0.0076479172703365775,0.012765271818815815
2020-04-01,0.03316151574329785,0.0023763470651457855,0.023827342015143495,-0.0026262023462454015,0.021722204485539253,0.012498192265569787,0.01219198526158907
2020-04-02,0.021085987748212038,0.006257977492508135,0.023885194577782393,0.0050228996000784305,0.006553465423248216,-0.01057796231909858,0.0007176323861313228
2020-04-03,0.03297540961670796,0.003385076894600536,0.013709177371983204,-0.02881814613202977,0.03803116932310812,-0.012886187085820714,-0.002766709744025576
2020-04-06,-0.022882866880868477,-0.005805039137812125,-0.018613703304399567,0.0367736461532205,-0.04523725203240366,-0.011483118000090286,0.007836720013390303
2020-04-07,0.012039482690280354,-0.011619922986614573,-0.014105689843825436,-0.01597756511173181,0.02625502643748686,0.019808616933104095,0.004867080514259711
2020-04-08,0.01580188846529945,0.004234982464759027,0.01044041566430593,-0.021195113066697416,-0.02873049594533688,-0.022712055641171475,-0.0036293047526858645
2020-04-09,-0.019390536527443568,-0.0017363371843760256,0.01145514651613181,-0.0036927222921831803,0.03625974380774948,-0.012467734500374033,-0.017111188632342785
2020-04-10,0.011822736227479006,0.023117486852784638,0.012264482592764728,0.0029535326341688026,0.02502091880516891,-0.001235833438500112,-0.0008870206288693174
2020-04-13,0.007880087898006193,-0.001369085209994733,-0.0009383007132855635,-0.01244417376316605,0.015523104841000942,-0.01191100922773739,0.004160958147137394
2020-04-14,-0.0033131804540041023,-0.012070138376935281,0.017424884192892447,-0.030030588422653243,-0.0005483090806152135,0.0061492860800162535,0.01277913321648963
2020-04-15,0.030914804679458004,0.01839059218319163,0.041413508644689824,0.04875592177271877,0.054360425590355546,-0.00424531324740875,0.022622429279060646
2020-04-16,-0.005177513749395594,0.002471951533345147,-0.007473018433575497,0.007075643957309304,0.0314972397101188,0.015831261971681613,0.00019878387950247948
2020-04-17,-0.013235973418403253,0.019903377783207537,0.03934686066006782,-0.015679691441932726,0.0037179451579270927,-0.019950276751211308,-0.004769391849306336
2020-04-20,-0.004887099392079375,-0.0006136620402373157,-0.026391071387654216,-0.00380422961523667,-0.0062159836145292855,0.006170422453648578,-0.010323567066400212
2020-04-21,0.00322607670909625,-0.0017334133725616003,-0.005853023346775934,-0.015120710790018409,-0.0061236563134820475,0.002629965482954745,0.007206269645921711
2020-04-22,0.0003004858364769257,0.004482280668630305,0.008819904288579072,-0.018526563547412993,-0.053183346831819835,-0.026461673669243506,0.0041196538177671535
2020-04-23,0.015908468892460236,0.00621837379240231,0.013622358697201001,0.03042424563691707,0.0561312840612966,-0.01834250439771025,-0.00787655606832083
2020-04-24,-0.017741033241536388,-0.029600846923284053,-0.04642107230409727,0.0219668167473813,0.029846791264410408,0.02163324990792838,0.009601743460415304
2020-04-27,0.007537237426777685,0.013424014829709001,0.012595537799999135,0.03161604988490109,-0.029945672741605596,-0.013069860432110676,0.0013106263555565211
2020-04-28,-0.00903671878307411,-0.012065263504478164,-0.039655913119964525,-0.003965627155400942,0.006938511788607842,0.0037655868987125337,-0.011255331866520625
2020-04-29,0.01684057132970542,0.002953801422850654,0.014537512130248823,-0.005225051459706136,0.02233193880327093,-0.00860466644202091,0.00707759883004804
2020-04-30,-0.0393174954567718,-0.017719297214859132,0.0018295380730193175,-0.012811680583753343,-0.04419580542647986,-0.0002902869169419686,0.01613012903726914
2020-05-01,-0.008921188059046273,-0.0413563487879572,-0.038677514817462885,-0.02772811552405249,-0.03334581794766602,0.018110698777468567,0.00734186124674404
2020-05-04,0.0037240841751052796,-0.002262523680221062,0.004466424605357737,-0.0011493128331368297,-0.021162845974391758,0.018747593440927093,-0.00992690962158164
2020-05-05,-0.010802729828980713,-0.008618507900046306,-0.02990790868347801,-0.05000306933238531,-0.043605691104190214,0.010117020646407139,-0.008579217924212474
2020-05-06,0.02636327496315538,0.04818425276254626,0.06987583425031615,0.004326575124049867,-0.007550328037598749,0.007614841516764355,0.0005800989279804524
2020-05-07,-0.00594635391940553,-0.004218457855668124,-0.012458852271515407,-0.007353333395731737,0.039871730883576754,-0.02259520601849636,0.0021795417241221512
2020-05-08,0.0068392868618713226,-0.005019943992677759,0.016651013585959103,-0.030813817876814618,0.03617621952592847,0.018164713953201145,-0.008258397421476844
2020-05-11,-0.04604783451561593,-0.04435967681413541,-0.012958874305652558,-0.0165744641360849,0.0013422891022272356,0.008479765264494739,-0.0003154319652121759
2020-05-12,-0.004048574838130549,0.004923165870418683,-0.008623333059968968,-0.011727629999831082,0.006473752418744997,-0.003474386690155108,0.0066202015816425935
2020-05-13,0.03305911247128618,0.013626716019103905,-0.03360642475154088,0.008999867926743168,-0.009708373318116819,-0.028114059359408698,0.008241208997565162
2020-05-14,0.02468274150913547,-0.0016090255509629261,0.006483197057940978,-0.012689687959394498,0.025416558852872764,0.018539411886569757,0.0048169346378217565
2020-05-15,-0.026940173062779803,-0.006067328597900679,-0.030086812544756706,-0.04595451371918556,-0.01827739772388126,0.002876305547391183,-0.009563484894714938
2020-05-18,0.009268456914754185,-0.00847484250006594,0.003841144604324259,0.020725457324479637,0.0027610031039892683,-0.0029402233967593503,0.01128895153434985
2020-05-19,-0.005822251813279397,-0.016981350412981457,-0.008974100193964033,-0.0172622611863899,-0.018153133373518173,0.014335289368949986,0.010830231517698236
2020-05-20,0.028170174463271885,0.019401103385972132,0.02075182798100144,-0.01922126445765766,-0.008537185760106829,0.005243800672196533,0.023262856039931792
2020-05-21,-0.03970108985951746,-0.024559194642702148,-0.08434765897685625,0.023058984091722898,0.0025192663531535915,0.006132188459851372,-0.004663919987231575
2020-05-22,0.0023760981709859304,0.0030656129585559604,0.014922719067592726,-0.009258027808660646,-0.02301045306302548,0.004724108432741426,-0.0006844619104080749
2020-05-25,0.028275828027795772,0.02460204603233365,0.038004428046363795,0.05269401945346324,0.04186515119084335,-0.0010833175746382613,-0.0001199014701038546
2020-05-26,0.005175953715998591,0.030190578164801574,0.0014800477248855621,0.014760029418393576,0.022270662210096263,-0.0020780576563372544,-0.010935676044051905
2020-05-27,-0.036166191682266806,-0.00845660995683219,-0.0015522994972475969,0.010999200015979182,-0.020492777170956673,-0.017042981941307777,-0.0010487997013917272
2020-05-28,0.013199540333312623,0.023196060534513903,0.013335990722006577,0.012778523509623541,0.0030285930212149365,-0.009763258622961972,0.0030946432493000795
2020-05-29,0.024845907921585735,0.03433553425401556,0.03404893542629321,0.0070412490384484695,0.05287621480058738,0.0023177266795727336,-0.02510962639771078
2020-06-01,-0.01342416083700835,-0.01360118600080501,-0.0038855760395467365,-0.017359891705090894,-0.0014677068225856956,0.02487620486886544,-0.01531151169235291
2020-06-02,0.00047999458886501786,0.006068968592652704,0.020036690024420944,-0.02339265713885015,-0.012244977023833706,-0.006540817463790168,-0.027584688866839
2020-06-03,-0.03424042438607992,-0.00884116267208172,-0.022369005659668772,0.009078073344386052,-0.0035477355749092034,-0.009040598161565157,-0.0010769132912337566
2020-06-04,0.007430074573848529,0.0032780023737282843,0.005918133875419476,0.01566514267376677,-0.002651484813594511,0.015530988406034488,0.004780911002402991
2020-06-05,-0.02250417685704306,0.004346693266073793,-0.004275064891345391,-0.00669780481686217,-0.03702646461062938,0.002070328981369703,-0.006289940457063563
2020-06-08,0.005304709817791616,0.004407074680095982,-0.005513267349322877,-0.03013749260919845,0.006599132394136541,-0.005046637640110632,-0.011294975117840507
2020-06-09,0.002449607353361049,0.009939675186471215,-0.00786781864004388,0.010043462868672297,-0.00989075719104719,-0.0062359209646211606,0.0014339078397435036
2020-06-10,-0.007418400481292512,-0.004636064321562496,0.025108565174722736,0.00247322913381223,0.003115358577824032,0.007794697452729154,0.010277514588083334
2020-06-11,-0.0031634989761187187,-0.012759096965762213,-0.060023087790644865,-0.016421935964495937,-0.032075923648462734,-0.001524132861756579,-0.003930375520195342
2020-06-12,-0.0415706436548919,-0.031030775390855036,-0.02721041927530009,0.021551476590815088,-0.018075669986105256,0.016018682729872925,-0.012143535495819816
2020-06-15,-0.03539688593970676,-0.014472885261089597,-0.05547777037414332,-0.023248572111573308,-0.006719944173047381,0.011341356226527616,0.017477806390772732
2020-06-16,0.007927560174767442,-0.00816760478064716,0.03528740854133383,0.023881795243210036,0.006675989118522507,0.009173598939950048,0.009388997499183255
2020-06-17,0.001631729099999914,-0.007367845954291244,0.017666216301997877,-0.020845320552327403,-0.0014107130272144933,0.002695673637726272,-0.002245538199991416
2020-06-18,-0.04514461994099233,-0.027283057684051957,-0.08706340971467882,-0.038912094467030624,-0.013178864245553331,0.01910872641284797,-0.005727384253056522
2020-06-19,-0.027489879829102712,-0.032641161089951576,-0.04396315913658397,-0.023130552845813383,0.0009967451071984372,0.01359608730312216,0.0033748834640163917
2020-06-22,0.04277304550126434,0.0347435909555245,0.05324700563264221,0.027580549463095228,-0.02959974506343851,-0.0030622019555293003,-0.0017840807300393265
2020-06-23,-0.005272381425920711,0.009072865660517843,-0.00300199953581597,-0.03783018994848791,-0.04800331885035555,0.012514450653081039,0.008794802538496009
2020-06-24,-0.013765082063058086,-0.04962717689760618,-0.06462036658356539,-0.01834972006989297,-0.014069109520056706,-0.0077505507382914125,-0.004222555035370738
2020-06-25,-0.0063337298905646,-0.004033443593334207,0.03975615099771238,0.013373004520517096,-0.021253460605561197,-0.002724066345662015,-0.011291241991057617
2020-06-26,-0.015609715280743815,-0.03656499630798342,-0.01992616779677517,-0.014466983406299283,-0.03500624158272889,-0.0029756856281680567,-0.015443808486869577
2020-06-29,0.010311159101588235,0.01588419215084783,-0.0039341365162157485,0.013653711536932896,-0.011933906893227798,-0.0076053107768610856,-0.00439382696874138
2020-06-30,-0.003482208456929344,-0.010876794831964057,-0.04922374697877698,-0.02757820699978226,-0.018888567951618734,0.007507296076480971,-0.022626661844344177
2020-07-01,-0.00496935303751312,-0.010513875237720292,0.02407694908867877,0.013522297675817604,-0.0033039804149572367,0.005831898984811783,-0.004777574350299014
2020-07-02,-0.012997482829625137,-0.012904955614650488,-0.0028470243020976838,0.011535861141902878,0.0032434573882347247,0.008026857409190269,0.012832552010693157
2020-07-03,-0.030206311121896822,-0.0280153644578197,-0.048715142663302895,-0.00746931794910471,0.02250263677825615,-0.01283311419960216,-0.006301809378114226
2020-07-06,-0.052409444518552756,-0.03073656120265858,-0.06172367696791519,-0.0393728024624597,0.026962979329319244,0.018877167856659306,0.00025999023172818285
2020-07-07,-0.015094974685281674,-0.014358257448294715,-0.0007431080536693017,-0.011276968544030753,0.022159189146630683,0.00926370800461863,-0.017716799607191705
2020-07-08,0.013846351699178963,0.014874689617751891,0.02056973290032973,0.023594846825997152,0.05218761721938261,-0.0013240725124374474,-0.0017608019392838282
2020-07-09,0.020237642233124978,0.007928671262392523,0.06575296088120045,0.006144816036616666,-0.011898310425191504,-0.0018473443401468472,-0.007272129319568903
2020-07-10,-0.005565346166524136,-0.004080542680929365,-0.010735600243635015,0.005076741809960769,-0.03085883568108846,0.0004697680115845917,-0.019268578982651097
2020-07-13,0.025488614134559648,0.033304922535387596,0.03172680726768579,-0.01813317953350324,-0.025943111383746595,-0.0016420944824675483,-0.00812107670206616
2020-07-14,0.0004993932498730876,0.026946189699459302,0.02189544056799742,-0.011409474590247508,0.034838747197861716,0.028018027401996694,0.014792318552651507
2020-07-15,-0.021974603629874367,-0.002478182947279235,-0.015062224053006223,-0.030261254193133268,-0.008169529016928976,0.011686522540943578,-0.011935109686577712
2020-07-16,-0.020289839261957633,-0.010670176500597617,-0.02833998828547539,-0.006927009526267325,-0.009179069070883493,0.018451751919270714,0.019976508707146057
2020-07-17,0.020298126451347976,0.010279434499353817,0.025934123603018912,0.04730671324364823,0.0001676216037617157,0.009585511197050586,-0.008126897837884778
2020-07-20,-0.01640018639917795,-0.02889478056407949,-0.020158359554902062,-0.020221860681995493,-0.006241394580406595,0.005505680323908121,-0.0074089665337829895
2020-07-21,-0.023839861436908628,-0.013001363639410476,-0.042590107970470255,0.00820454916276928,-0.013183217112516129,-0.00924966164065809,-0.031638267718616754
2020-07-22,0.0011014328054274468,-0.006922585616667186,-0.013456357016036449,-0.0038736751532242155,0.016031193818156507,-0.005741227333299666,0.0029213545750419296
2020-07-23,0.006239039350581391,0.003461138719441661,0.02110032769755133,0.0022059332813703612,-0.06002852898380706,-0.0002077637679250227,-0.009097518801788516
2020-07-24,0.009288660686417087,0.012323197020391943,0.04132110419685385,-0.0037321470324605506,0.03641003923805455,0.003697914881383742,-0.014402415927622255
2020-07-27,0.007086068853592027,0.008659354353518165,0.03098057777908316,0.04194191222106589,0.045011156511539925,-0.011645863149588362,-0.01999942801163475
2020-07-28,0.00837665155643671,-0.011735116202729731,2.647047933843484e-05,0.01997980645655273,-0.006445540628293964,0.024244283987547775,0.0005398596114416261
2020-07-29,0.0060076479460430664,0.015426741654948922,0.025203722440116462,0.013657575607484576,-0.00518179263350953,0.0022930276481990457,0.0033527023295160155
2020-07-30,-0.019511032228581898,-0.030156316029007976,-0.02373651466989121,-0.02211878170912726,-0.02594234827610419,0.02313204943144675,0.034656998057681916
2020-07-31,-0.00582516499219032,-0.011618630662951499,0.014403501934725048,0.006472119986051168,0.03955259512202118,0.008332534803416359,0.006531528975922191
2020-08-03,-0.031561901255000684,-0.0062261995423285735,0.0007933773331833445,-0.020580316916279807,0.004735784187729917,0.006105236402397333,0.007154115011982305
2020-08-04,-0.005906179864794381,-0.03397642038343521,-0.0399684851396076,-0.03801224865545468,-0.033222718370655706,0.010975060368528538,-0.0003448766560784109
2020-08-05,-0.002671231039512336,-0.0005547834887344059,-0.004537119917375673,-0.01575860104083524,-0.028583286731868895,0.0015090922487079519,0.0005141136804178514
2020-08-06,-0.025582571111071983,0.007450459726383515,-0.024811885840184282,-0.0015189046613493192,-0.01689285692313839,0.003619792633597169,-0.010392622077041964
2020-08-07,-0.019407215412059475,-0.03775201904691704,0.029824468653318413,-0.046776896714630554,0.0034255699802235307,0.0049527551500580256,0.01202417767752798
2020-08-10,-0.029664362655405396,-0.031243201753230056,-0.01297492446165779,0.003967809316411106,0.01911331066056283,0.013555367927728155,-0.004790153044689157
2020-08-11,-0.02748550258950018,-0.029841804677516303,0.003701873245180203,0.00792467549668584,-0.01360898227728695,0.01131296081964628,-0.009605367147329043
2020-08-12,-0.013858186915774146,0.004032432244217982,-0.03225292740039601,-0.028109422259036246,-0.04201907164891224,-0.0154484975230867,-0.01719235613745502
2020-08-13,0.024338096845821593,-0.0033750983967409626,0.024227489331094545,0.01809610462159588,0.008114889845357702,-0.002106436969662935,-0.00566939805369466
2020-08-14,0.02570062312675443,0.013365065030164332,0.004004584220277149,0.0030103325165246253,-0.027128452965496968,-0.012095023425687688,-0.0032526217259284183
2020-08-17,-0.03248933794361059,-0.011701921012360086,-0.04607055387475047,-0.01764358918262588,-0.01582481930961796,-0.006203934059829134,0.009735874000008641
2020-08-18,-0.021707801924228897,0.0049878971476483205,-0.07163490444909407,-0.037517809546094585,0.007508548759384588,0.018316197180226364,-0.007042958401418189
2020-08-19,-0.04283846621878837,0.00011677691626420201,-0.04047168707840682,0.029626424144806488,-0.021306142803123478,0.015346984684979503,-0.020654247037969295
2020-08-20,0.005731243297024181,-0.008515785819266701,0.040985324355530345,0.06476818530122744,0.04161817321018281,-0.010441064447742994,-0.014775297153102438
2020-08-21,-0.01971290086672433,-0.006042622255698572,-0.018001965745853728,-0.01675433483480816,-0.028945992961701666,-3.535478221060025e-05,0.0007300219499766505
2020-08-24,0.05083653954249426,0.024377069745177105,0.04851932919828783,0.007293367767121107,0.03462471079068538,0.0004957806716167241,-0.0045814357998747906
2020-08-25,0.0408213828277207,0.029530144534745284,0.02739494396787396,0.043774764546892414,0.030831885875040876,-0.009985122776180647,0.010713664627256049
2020-08-26,-0.0052914444215294894,-0.00875467806260928,-0.012883893956695485,0.008743877672823213,0.030016994992290345,0.018393631677646172,0.014017383317093868
2020-08-27,-0.006716449130526093,-0.006086071771316557,-0.01971799301530759,0.009615415459489856,-0.025505609497056162,0.0067183975430438565,-0.003365292862376554
2020-08-28,0.017309638564624013,-0.007482884741677859,-0.0035320631720356793,-0.012510699588594692,0.004085791810623243,0.008153081796338614,0.02255929529398889
2020-08-31,0.01047595320159064,0.017734916488330074,0.008885794422483816,0.028744553219194287,0.01624669510647724,-0.014522124292241,-0.011856363994330734
2020-09-01,0.019200870365186914,0.00760795161287171,0.05909763295812821,-0.027837222427364944,-0.019860740041044295,-0.00767626806663265,-0.002500454242928899
2020-09-02,-0.011254895582486841,-0.007125095631334601,0.014304871219422855,0.002120293394978627,0.004182924642621833,-0.02869530363614927,-0.006077661399188606
2020-09-03,-0.011892891784580773,-0.008695788200741114,0.049540070490044615,-0.0332441605184136,-0.04122427567718395,-0.011018605205891749,-0.018734944780238478
2020-09-04,-0.030876328583466187,-0.014459101578566317,-0.05884281009863511,-0.024333797015699335,-0.012077161332568876,0.0062665042480426585,0.016601173168103594
2020-09-07,0.017840805280773895,0.005370545490391133,-0.022623395749250437,0.00417139684689,0.013293212061670721,-0.016570970315040904,0.01473984136872521
2020-09-08,-0.026152873830589066,-0.016640266866581252,0.02164934137671498,-0.028851925044193698,-0.017262754094846233,0.00014852463724700481,-0.00327309937659958
2020-09-09,-0.011161474158736813,0.012342563675357698,-0.025127011748176505,-0.006085769229619243,-0.013176151727197952,-0.004286229750377969,-0.0019096899646796341
2020-09-10,-0.0015010530521828154,0.012420146798418385,0.02498621184670325,0.04414908982464531,0.014632116168122666,-0.01129904465933082,-0.003553468112058828
2020-09-11,-0.023404982179678575,-0.015021565155656549,-0.04353595189607546,0.014815773346392013,-0.041481189011841134,-0.0015866316495443274,-0.006834341964065352
2020-09-14,-0.00014990511203379314,0.030207532516640132,0.0037817675232828174,0.005107737283660355,-0.02231911523157615,0.010800296280838029,0.0035327595307638065
2020-09-15,-0.00046369238219392725,-0.01583566949033059,0.02912221371701493,0.05908262956074556,0.05292764336489353,0.002532223240607943,0.0008176932030059789
2020-09-16,-0.0029783883543512504,0.005814145460570842,0.01793436031632179,-0.012043668590423042,-0.01350789627896288,0.0024589284110705305,-0.010860264070110575
